address_id,customer_id,address_type,street_address,city,postal_code,country_id
2838,1419,BILLING,111 Billing Ave,Chicago,95660,DE
2839,1420,SHIPPING,951 Shipping Way,Paris,18250,CA
2840,1420,BILLING,482 Billing Ave,Houston,11522,CA
2841,1421,SHIPPING,449 Shipping Way,Berlin,10323,JP
2842,1421,BILLING,358 Billing Ave,Tokyo,96172,JP
2843,1422,SHIPPING,458 Shipping Way,Toronto,42638,CA
2844,1422,BILLING,18 Billing Ave,New York,72110,CA
2845,1423,SHIPPING,763 Shipping Way,Berlin,56166,CA
2846,1423,BILLING,888 Billing Ave,Houston,24789,DE
2847,1424,SHIPPING,321 Shipping Way,Tokyo,54760,CA
2848,1424,BILLING,741 Billing Ave,Houston,21812,CA
2849,1425,SHIPPING,405 Shipping Way,Chicago,94205,CA
2850,1425,BILLING,304 Billing Ave,Tokyo,44122,CA
2851,1426,SHIPPING,538 Shipping Way,Houston,28770,DE
2852,1426,BILLING,35 Billing Ave,Toronto,51287,US
2853,1427,SHIPPING,503 Shipping Way,Tokyo,34871,CA
2854,1427,BILLING,577 Billing Ave,Houston,41003,JP
2855,1428,SHIPPING,91 Shipping Way,Phoenix,41621,US
2856,1428,BILLING,594 Billing Ave,Houston,65304,DE
2857,1429,SHIPPING,450 Shipping Way,Tokyo,44243,CA
2858,1429,BILLING,269 Billing Ave,London,76789,UK
2859,1430,SHIPPING,673 Shipping Way,Phoenix,54777,CA
2860,1430,BILLING,647 Billing Ave,Toronto,72936,UK
2861,1431,SHIPPING,745 Shipping Way,London,13278,JP
2862,1431,BILLING,442 Billing Ave,New York,78474,UK
2863,1432,SHIPPING,615 Shipping Way,Berlin,31237,DE
2864,1432,BILLING,497 Billing Ave,Phoenix,63168,CA
2865,1433,SHIPPING,504 Shipping Way,Toronto,93254,DE
2866,1433,BILLING,937 Billing Ave,Los Angeles,13830,CA
2867,1434,SHIPPING,746 Shipping Way,Chicago,52120,UK
2868,1434,BILLING,689 Billing Ave,Berlin,46256,UK
2869,1435,SHIPPING,820 Shipping Way,London,76515,UK
2870,1435,BILLING,952 Billing Ave,Chicago,45476,UK
2871,1436,SHIPPING,721 Shipping Way,Houston,21129,JP
2872,1436,BILLING,199 Billing Ave,Toronto,14635,JP
2873,1437,SHIPPING,356 Shipping Way,Los Angeles,52696,CA
2874,1437,BILLING,71 Billing Ave,Toronto,71535,US
2875,1438,SHIPPING,509 Shipping Way,Chicago,71064,CA
2876,1438,BILLING,402 Billing Ave,London,29499,UK
2877,1439,SHIPPING,689 Shipping Way,Paris,49907,JP
2878,1439,BILLING,518 Billing Ave,Tokyo,51299,US
2879,1440,SHIPPING,78 Shipping Way,Tokyo,89912,JP
2880,1440,BILLING,246 Billing Ave,New York,42019,DE
2881,1441,SHIPPING,544 Shipping Way,Houston,98387,US
2882,1441,BILLING,964 Billing Ave,Toronto,71889,DE
2883,1442,SHIPPING,348 Shipping Way,Berlin,11865,US
2884,1442,BILLING,874 Billing Ave,Los Angeles,73325,UK
2885,1443,SHIPPING,389 Shipping Way,Los Angeles,52462,CA
2886,1443,BILLING,679 Billing Ave,Berlin,61685,JP
2887,1444,SHIPPING,952 Shipping Way,Toronto,31660,CA
2888,1444,BILLING,421 Billing Ave,London,65483,US
2889,1445,SHIPPING,912 Shipping Way,Phoenix,85019,UK
2890,1445,BILLING,413 Billing Ave,Tokyo,20534,JP
2891,1446,SHIPPING,496 Shipping Way,Tokyo,66862,US
2892,1446,BILLING,856 Billing Ave,London,93836,UK
2893,1447,SHIPPING,126 Shipping Way,Berlin,88314,UK
2894,1447,BILLING,319 Billing Ave,New York,93652,JP
2895,1448,SHIPPING,674 Shipping Way,New York,28560,UK
2896,1448,BILLING,358 Billing Ave,Chicago,88836,DE
2897,1449,SHIPPING,476 Shipping Way,New York,93102,JP
2898,1449,BILLING,580 Billing Ave,Houston,88400,DE
2899,1450,SHIPPING,335 Shipping Way,Phoenix,92131,DE
2900,1450,BILLING,868 Billing Ave,Toronto,27169,DE
2901,1451,SHIPPING,75 Shipping Way,London,27216,UK
2902,1451,BILLING,873 Billing Ave,New York,36573,JP
2903,1452,SHIPPING,899 Shipping Way,Berlin,14814,JP
2904,1452,BILLING,320 Billing Ave,London,83574,DE
2905,1453,SHIPPING,270 Shipping Way,Houston,95899,CA
2906,1453,BILLING,875 Billing Ave,Phoenix,15324,JP
2907,1454,SHIPPING,223 Shipping Way,Chicago,95436,UK
2908,1454,BILLING,943 Billing Ave,Paris,19601,UK
2909,1455,SHIPPING,579 Shipping Way,Berlin,56461,UK
2910,1455,BILLING,909 Billing Ave,Phoenix,99384,CA
2911,1456,SHIPPING,20 Shipping Way,Los Angeles,86920,US
2912,1456,BILLING,824 Billing Ave,Los Angeles,82372,JP
2913,1457,SHIPPING,565 Shipping Way,Houston,46249,DE
2914,1457,BILLING,68 Billing Ave,Phoenix,54663,UK
2915,1458,SHIPPING,581 Shipping Way,Phoenix,10003,DE
2916,1458,BILLING,348 Billing Ave,Chicago,28970,CA
2917,1459,SHIPPING,529 Shipping Way,Berlin,55615,JP
2918,1459,BILLING,831 Billing Ave,Chicago,95630,US
2919,1460,SHIPPING,578 Shipping Way,Los Angeles,70755,US
2920,1460,BILLING,434 Billing Ave,Toronto,77686,UK
2921,1461,SHIPPING,307 Shipping Way,Berlin,10630,US
2922,1461,BILLING,422 Billing Ave,Chicago,28928,CA
2923,1462,SHIPPING,435 Shipping Way,Berlin,86697,DE
2924,1462,BILLING,988 Billing Ave,Toronto,23279,JP
2925,1463,SHIPPING,618 Shipping Way,Houston,68010,CA
2926,1463,BILLING,199 Billing Ave,Houston,68988,US
2927,1464,SHIPPING,29 Shipping Way,Tokyo,76317,CA
2928,1464,BILLING,620 Billing Ave,Houston,86800,DE
2929,1465,SHIPPING,607 Shipping Way,Tokyo,39372,US
2930,1465,BILLING,494 Billing Ave,Toronto,93016,CA
2931,1466,SHIPPING,441 Shipping Way,New York,57100,US
2932,1466,BILLING,85 Billing Ave,Tokyo,65710,DE
2933,1467,SHIPPING,457 Shipping Way,New York,99337,UK
2934,1467,BILLING,862 Billing Ave,Tokyo,93883,UK
2935,1468,SHIPPING,870 Shipping Way,Tokyo,26003,JP
2936,1468,BILLING,723 Billing Ave,Houston,19538,UK
2937,1469,SHIPPING,345 Shipping Way,Paris,86438,US
2938,1469,BILLING,410 Billing Ave,London,45641,UK
2939,1470,SHIPPING,294 Shipping Way,Berlin,47257,JP
2940,1470,BILLING,964 Billing Ave,Houston,85054,DE
2941,1471,SHIPPING,21 Shipping Way,Phoenix,12414,CA
2942,1471,BILLING,316 Billing Ave,Tokyo,87821,UK
2943,1472,SHIPPING,86 Shipping Way,London,99478,UK
2944,1472,BILLING,825 Billing Ave,Toronto,32175,UK
2945,1473,SHIPPING,698 Shipping Way,Paris,97801,CA
2946,1473,BILLING,789 Billing Ave,New York,12054,DE
2947,1474,SHIPPING,827 Shipping Way,Phoenix,41316,DE
2948,1474,BILLING,395 Billing Ave,Tokyo,44182,US
2949,1475,SHIPPING,775 Shipping Way,Berlin,88368,JP
2950,1475,BILLING,993 Billing Ave,London,74219,US
2951,1476,SHIPPING,864 Shipping Way,Chicago,80015,US
2952,1476,BILLING,393 Billing Ave,Tokyo,40026,US
2953,1477,SHIPPING,547 Shipping Way,New York,59637,US
2954,1477,BILLING,69 Billing Ave,Phoenix,90738,CA
2955,1478,SHIPPING,85 Shipping Way,Los Angeles,45132,JP
2956,1478,BILLING,698 Billing Ave,Phoenix,46566,JP
2957,1479,SHIPPING,966 Shipping Way,Houston,80286,UK
2958,1479,BILLING,610 Billing Ave,Berlin,52774,US
2959,1480,SHIPPING,971 Shipping Way,Phoenix,20964,US
2960,1480,BILLING,864 Billing Ave,Tokyo,78352,US
2961,1481,SHIPPING,239 Shipping Way,Houston,32803,DE
2962,1481,BILLING,888 Billing Ave,Houston,90553,CA
2963,1482,SHIPPING,778 Shipping Way,Toronto,58632,DE
2964,1482,BILLING,352 Billing Ave,Paris,65282,JP
2965,1483,SHIPPING,973 Shipping Way,Berlin,39962,US
2966,1483,BILLING,583 Billing Ave,New York,73751,DE
2967,1484,SHIPPING,20 Shipping Way,Phoenix,93904,US
2968,1484,BILLING,654 Billing Ave,Berlin,73090,UK
2969,1485,SHIPPING,146 Shipping Way,Chicago,98122,CA
2970,1485,BILLING,567 Billing Ave,Tokyo,40398,UK
2971,1486,SHIPPING,843 Shipping Way,Tokyo,68615,DE
2972,1486,BILLING,384 Billing Ave,Tokyo,84802,JP
2973,1487,SHIPPING,40 Shipping Way,Toronto,29452,DE
2974,1487,BILLING,557 Billing Ave,Paris,71635,CA
2975,1488,SHIPPING,607 Shipping Way,Tokyo,85880,UK
2976,1488,BILLING,602 Billing Ave,Houston,67570,CA
2977,1489,SHIPPING,892 Shipping Way,Houston,41791,DE
2978,1489,BILLING,481 Billing Ave,Berlin,42824,JP
2979,1490,SHIPPING,277 Shipping Way,Los Angeles,13375,DE
2980,1490,BILLING,602 Billing Ave,Toronto,63800,DE
2981,1491,SHIPPING,397 Shipping Way,Houston,57852,US
2982,1491,BILLING,346 Billing Ave,London,34334,DE
2983,1492,SHIPPING,577 Shipping Way,Paris,76169,US
2984,1492,BILLING,404 Billing Ave,Chicago,85071,CA
2985,1493,SHIPPING,302 Shipping Way,Berlin,20750,DE
2986,1493,BILLING,130 Billing Ave,Berlin,81784,CA
2987,1494,SHIPPING,11 Shipping Way,Phoenix,92764,JP
2988,1494,BILLING,741 Billing Ave,Houston,97180,JP
2989,1495,SHIPPING,943 Shipping Way,Phoenix,68938,CA
2990,1495,BILLING,712 Billing Ave,Chicago,44801,UK
2991,1496,SHIPPING,208 Shipping Way,Paris,49609,CA
2992,1496,BILLING,319 Billing Ave,Los Angeles,32923,DE
2993,1497,SHIPPING,140 Shipping Way,Chicago,78869,US
2994,1497,BILLING,184 Billing Ave,Paris,93039,US
2995,1498,SHIPPING,151 Shipping Way,Chicago,66091,DE
2996,1498,BILLING,408 Billing Ave,Tokyo,49882,UK
2997,1499,SHIPPING,334 Shipping Way,Berlin,35115,DE
2998,1499,BILLING,180 Billing Ave,Tokyo,90062,JP
2999,1500,SHIPPING,462 Shipping Way,Los Angeles,82841,DE
3000,1500,BILLING,725 Billing Ave,Chicago,18739,DE
3001,1501,SHIPPING,811 Shipping Way,Houston,21442,JP
3002,1501,BILLING,228 Billing Ave,Paris,91649,US
3003,1502,SHIPPING,752 Shipping Way,Berlin,10805,JP
3004,1502,BILLING,133 Billing Ave,Houston,51867,DE
3005,1503,SHIPPING,603 Shipping Way,Houston,95425,DE
3006,1503,BILLING,973 Billing Ave,Berlin,74896,CA
3007,1504,SHIPPING,831 Shipping Way,Tokyo,62019,JP
3008,1504,BILLING,805 Billing Ave,Chicago,49763,JP
3009,1505,SHIPPING,100 Shipping Way,Houston,84411,CA
3010,1505,BILLING,804 Billing Ave,Tokyo,12028,JP
3011,1506,SHIPPING,72 Shipping Way,Chicago,42548,DE
3012,1506,BILLING,738 Billing Ave,Paris,70337,UK
3013,1507,SHIPPING,677 Shipping Way,Paris,54937,JP
3014,1507,BILLING,928 Billing Ave,Houston,54857,CA
3015,1508,SHIPPING,95 Shipping Way,Los Angeles,43082,CA
3016,1508,BILLING,454 Billing Ave,Paris,33819,CA
3017,1509,SHIPPING,658 Shipping Way,Tokyo,25131,DE
3018,1509,BILLING,61 Billing Ave,Berlin,96853,JP
3019,1510,SHIPPING,825 Shipping Way,London,75517,UK
3020,1510,BILLING,474 Billing Ave,London,17039,US
3021,1511,SHIPPING,809 Shipping Way,Toronto,28835,DE
3022,1511,BILLING,628 Billing Ave,Toronto,57895,JP
3023,1512,SHIPPING,890 Shipping Way,Phoenix,52593,DE
3024,1512,BILLING,396 Billing Ave,New York,94526,DE
3025,1513,SHIPPING,630 Shipping Way,Los Angeles,93215,DE
3026,1513,BILLING,543 Billing Ave,Paris,56860,UK
3027,1514,SHIPPING,828 Shipping Way,London,43267,JP
3028,1514,BILLING,742 Billing Ave,Paris,55373,US
3029,1515,SHIPPING,378 Shipping Way,London,69845,JP
3030,1515,BILLING,602 Billing Ave,New York,76223,DE
3031,1516,SHIPPING,766 Shipping Way,Phoenix,23763,US
3032,1516,BILLING,620 Billing Ave,London,70957,DE
3033,1517,SHIPPING,354 Shipping Way,Los Angeles,39876,US
3034,1517,BILLING,444 Billing Ave,Berlin,22015,UK
3035,1518,SHIPPING,613 Shipping Way,Paris,88788,CA
3036,1518,BILLING,169 Billing Ave,Phoenix,41999,US
3037,1519,SHIPPING,375 Shipping Way,Berlin,99162,US
3038,1519,BILLING,256 Billing Ave,Chicago,47727,JP
3039,1520,SHIPPING,263 Shipping Way,Berlin,33016,US
3040,1520,BILLING,643 Billing Ave,New York,53241,JP
3041,1521,SHIPPING,641 Shipping Way,Houston,42190,DE
3042,1521,BILLING,598 Billing Ave,London,93935,UK
3043,1522,SHIPPING,731 Shipping Way,Phoenix,55179,US
3044,1522,BILLING,131 Billing Ave,New York,26478,JP
3045,1523,SHIPPING,277 Shipping Way,Paris,22812,DE
3046,1523,BILLING,644 Billing Ave,New York,80762,US
3047,1524,SHIPPING,129 Shipping Way,London,78249,US
3048,1524,BILLING,43 Billing Ave,Chicago,73470,JP
3049,1525,SHIPPING,532 Shipping Way,Toronto,73661,US
3050,1525,BILLING,640 Billing Ave,Phoenix,84271,CA
3051,1526,SHIPPING,106 Shipping Way,Berlin,62873,JP
3052,1526,BILLING,992 Billing Ave,Chicago,43093,US
3053,1527,SHIPPING,298 Shipping Way,Phoenix,78456,CA
3054,1527,BILLING,733 Billing Ave,Houston,33034,US
3055,1528,SHIPPING,931 Shipping Way,Los Angeles,81855,CA
3056,1528,BILLING,167 Billing Ave,Houston,70207,DE
3057,1529,SHIPPING,439 Shipping Way,Los Angeles,69439,DE
3058,1529,BILLING,787 Billing Ave,New York,79747,JP
3059,1530,SHIPPING,601 Shipping Way,Chicago,98038,CA
3060,1530,BILLING,737 Billing Ave,New York,69554,UK
3061,1531,SHIPPING,572 Shipping Way,Houston,69489,US
3062,1531,BILLING,890 Billing Ave,London,32937,JP
3063,1532,SHIPPING,957 Shipping Way,Houston,24335,JP
3064,1532,BILLING,474 Billing Ave,Tokyo,33548,CA
3065,1533,SHIPPING,392 Shipping Way,Phoenix,18096,JP
3066,1533,BILLING,834 Billing Ave,Chicago,19310,JP
3067,1534,SHIPPING,868 Shipping Way,Tokyo,77166,CA
3068,1534,BILLING,834 Billing Ave,Chicago,61115,UK
3069,1535,SHIPPING,670 Shipping Way,Los Angeles,40614,UK
3070,1535,BILLING,522 Billing Ave,Phoenix,96989,JP
3071,1536,SHIPPING,654 Shipping Way,Toronto,84859,UK
3072,1536,BILLING,483 Billing Ave,Phoenix,24830,UK
3073,1537,SHIPPING,483 Shipping Way,Paris,43871,DE
3074,1537,BILLING,794 Billing Ave,Chicago,80587,JP
3075,1538,SHIPPING,507 Shipping Way,Chicago,37849,UK
3076,1538,BILLING,577 Billing Ave,Los Angeles,62288,DE
3077,1539,SHIPPING,521 Shipping Way,Toronto,85428,UK
3078,1539,BILLING,52 Billing Ave,London,50118,JP
3079,1540,SHIPPING,183 Shipping Way,Phoenix,86513,US
3080,1540,BILLING,869 Billing Ave,Los Angeles,58494,DE
3081,1541,SHIPPING,482 Shipping Way,Paris,99247,CA
3082,1541,BILLING,459 Billing Ave,London,43871,JP
3083,1542,SHIPPING,768 Shipping Way,Berlin,90057,UK
3084,1542,BILLING,254 Billing Ave,London,42899,JP
3085,1543,SHIPPING,310 Shipping Way,London,29446,DE
3086,1543,BILLING,39 Billing Ave,Paris,51143,DE
3087,1544,SHIPPING,401 Shipping Way,London,40979,US
3088,1544,BILLING,862 Billing Ave,Berlin,85522,CA
3089,1545,SHIPPING,727 Shipping Way,Los Angeles,45729,US
3090,1545,BILLING,892 Billing Ave,New York,98871,DE
3091,1546,SHIPPING,382 Shipping Way,Houston,48055,JP
3092,1546,BILLING,591 Billing Ave,Paris,52275,CA
3093,1547,SHIPPING,643 Shipping Way,Houston,39998,UK
3094,1547,BILLING,560 Billing Ave,Phoenix,90584,UK
3095,1548,SHIPPING,61 Shipping Way,Los Angeles,99588,UK
3096,1548,BILLING,967 Billing Ave,Chicago,62272,JP
3097,1549,SHIPPING,569 Shipping Way,Toronto,29746,DE
3098,1549,BILLING,17 Billing Ave,Los Angeles,17672,US
3099,1550,SHIPPING,204 Shipping Way,Tokyo,27959,UK
3100,1550,BILLING,448 Billing Ave,Tokyo,64060,JP
3101,1551,SHIPPING,736 Shipping Way,Berlin,23618,DE
3102,1551,BILLING,774 Billing Ave,London,44406,DE
3103,1552,SHIPPING,734 Shipping Way,Chicago,12484,DE
3104,1552,BILLING,680 Billing Ave,Paris,97507,US
3105,1553,SHIPPING,279 Shipping Way,London,13552,UK
3106,1553,BILLING,559 Billing Ave,Toronto,12647,US
3107,1554,SHIPPING,520 Shipping Way,London,64155,US
3108,1554,BILLING,358 Billing Ave,Paris,80536,CA
3109,1555,SHIPPING,667 Shipping Way,New York,92271,DE
3110,1555,BILLING,95 Billing Ave,Chicago,68835,US
3111,1556,SHIPPING,273 Shipping Way,London,39513,DE
3112,1556,BILLING,352 Billing Ave,Chicago,59258,UK
3113,1557,SHIPPING,343 Shipping Way,London,19161,DE
3114,1557,BILLING,676 Billing Ave,New York,38415,US
3115,1558,SHIPPING,100 Shipping Way,Paris,38570,US
3116,1558,BILLING,235 Billing Ave,Toronto,96807,JP
3117,1559,SHIPPING,974 Shipping Way,Berlin,41395,UK
3118,1559,BILLING,406 Billing Ave,Berlin,19096,CA
3119,1560,SHIPPING,88 Shipping Way,Phoenix,27892,US
3120,1560,BILLING,935 Billing Ave,Tokyo,63959,CA
3121,1561,SHIPPING,904 Shipping Way,Phoenix,89044,JP
3122,1561,BILLING,31 Billing Ave,Berlin,74171,US
3123,1562,SHIPPING,941 Shipping Way,Houston,71289,US
3124,1562,BILLING,294 Billing Ave,London,42343,UK
3125,1563,SHIPPING,274 Shipping Way,New York,34503,UK
3126,1563,BILLING,590 Billing Ave,Tokyo,84602,JP
3127,1564,SHIPPING,819 Shipping Way,Houston,14553,US
3128,1564,BILLING,827 Billing Ave,Toronto,68231,UK
3129,1565,SHIPPING,417 Shipping Way,Phoenix,89264,CA
3130,1565,BILLING,960 Billing Ave,Houston,92222,UK
3131,1566,SHIPPING,634 Shipping Way,Chicago,79406,JP
3132,1566,BILLING,87 Billing Ave,New York,12713,US
3133,1567,SHIPPING,945 Shipping Way,Berlin,41893,CA
3134,1567,BILLING,264 Billing Ave,Los Angeles,82993,US
3135,1568,SHIPPING,136 Shipping Way,Toronto,79182,UK
3136,1568,BILLING,369 Billing Ave,Tokyo,96479,CA
3137,1569,SHIPPING,335 Shipping Way,Tokyo,22614,US
3138,1569,BILLING,554 Billing Ave,London,77806,UK
3139,1570,SHIPPING,884 Shipping Way,Los Angeles,65982,CA
3140,1570,BILLING,452 Billing Ave,Tokyo,46020,US
3141,1571,SHIPPING,983 Shipping Way,Paris,92371,JP
3142,1571,BILLING,65 Billing Ave,New York,28420,CA
3143,1572,SHIPPING,326 Shipping Way,Berlin,34882,UK
3144,1572,BILLING,784 Billing Ave,Toronto,76168,US
3145,1573,SHIPPING,667 Shipping Way,Berlin,14339,US
3146,1573,BILLING,132 Billing Ave,Toronto,50613,DE
3147,1574,SHIPPING,593 Shipping Way,Paris,70593,US
3148,1574,BILLING,784 Billing Ave,London,88834,DE
3149,1575,SHIPPING,61 Shipping Way,Toronto,86623,CA
3150,1575,BILLING,565 Billing Ave,Paris,85722,DE
3151,1576,SHIPPING,200 Shipping Way,New York,30682,UK
3152,1576,BILLING,603 Billing Ave,Toronto,36341,US
3153,1577,SHIPPING,391 Shipping Way,London,77868,DE
3154,1577,BILLING,178 Billing Ave,Phoenix,15110,CA
3155,1578,SHIPPING,60 Shipping Way,Toronto,68603,JP
3156,1578,BILLING,445 Billing Ave,Tokyo,41695,UK
3157,1579,SHIPPING,484 Shipping Way,Tokyo,88536,CA
3158,1579,BILLING,119 Billing Ave,Chicago,32517,JP
3159,1580,SHIPPING,860 Shipping Way,Paris,91578,CA
3160,1580,BILLING,986 Billing Ave,Toronto,31458,DE
3161,1581,SHIPPING,670 Shipping Way,Berlin,46724,JP
3162,1581,BILLING,267 Billing Ave,Paris,79092,DE
3163,1582,SHIPPING,789 Shipping Way,Phoenix,77984,CA
3164,1582,BILLING,644 Billing Ave,New York,19765,UK
3165,1583,SHIPPING,494 Shipping Way,Tokyo,31582,JP
3166,1583,BILLING,507 Billing Ave,Berlin,16560,US
3167,1584,SHIPPING,808 Shipping Way,Berlin,59887,DE
3168,1584,BILLING,190 Billing Ave,Berlin,52457,UK
3169,1585,SHIPPING,850 Shipping Way,Berlin,24376,DE
3170,1585,BILLING,673 Billing Ave,Houston,79576,US
3171,1586,SHIPPING,585 Shipping Way,Paris,13911,JP
3172,1586,BILLING,885 Billing Ave,Tokyo,79428,UK
3173,1587,SHIPPING,203 Shipping Way,Paris,51758,US
3174,1587,BILLING,786 Billing Ave,Houston,54103,UK
3175,1588,SHIPPING,68 Shipping Way,Los Angeles,55633,JP
3176,1588,BILLING,276 Billing Ave,Los Angeles,62529,UK
3177,1589,SHIPPING,996 Shipping Way,Tokyo,12668,UK
3178,1589,BILLING,976 Billing Ave,Chicago,64219,JP
3179,1590,SHIPPING,675 Shipping Way,Phoenix,63856,JP
3180,1590,BILLING,437 Billing Ave,Tokyo,57995,US
3181,1591,SHIPPING,975 Shipping Way,Houston,79594,UK
3182,1591,BILLING,244 Billing Ave,Paris,40952,JP
3183,1592,SHIPPING,532 Shipping Way,Houston,97999,DE
3184,1592,BILLING,70 Billing Ave,New York,12637,CA
3185,1593,SHIPPING,817 Shipping Way,London,81378,JP
3186,1593,BILLING,118 Billing Ave,Berlin,84449,US
3187,1594,SHIPPING,416 Shipping Way,Paris,69784,US
3188,1594,BILLING,368 Billing Ave,Houston,49876,UK
3189,1595,SHIPPING,971 Shipping Way,Tokyo,23954,US
3190,1595,BILLING,176 Billing Ave,Berlin,85508,JP
3191,1596,SHIPPING,254 Shipping Way,Chicago,67171,DE
3192,1596,BILLING,90 Billing Ave,Los Angeles,18609,JP
3193,1597,SHIPPING,393 Shipping Way,Chicago,70840,US
3194,1597,BILLING,109 Billing Ave,Tokyo,25080,JP
3195,1598,SHIPPING,183 Shipping Way,Paris,30036,UK
3196,1598,BILLING,915 Billing Ave,Los Angeles,63840,US
3197,1599,SHIPPING,327 Shipping Way,Phoenix,58561,DE
3198,1599,BILLING,751 Billing Ave,Phoenix,44087,US
3199,1600,SHIPPING,492 Shipping Way,Phoenix,72310,CA
3200,1600,BILLING,443 Billing Ave,Paris,21920,US
3201,1601,SHIPPING,861 Shipping Way,Paris,36289,UK
3202,1601,BILLING,401 Billing Ave,Paris,85016,UK
3203,1602,SHIPPING,966 Shipping Way,Toronto,14544,JP
3204,1602,BILLING,737 Billing Ave,Berlin,18304,US
3205,1603,SHIPPING,616 Shipping Way,Phoenix,34295,UK
3206,1603,BILLING,48 Billing Ave,Toronto,74402,JP
3207,1604,SHIPPING,386 Shipping Way,London,44911,UK
3208,1604,BILLING,560 Billing Ave,Houston,97504,JP
3209,1605,SHIPPING,796 Shipping Way,Phoenix,87587,CA
3210,1605,BILLING,72 Billing Ave,Houston,49271,US
3211,1606,SHIPPING,304 Shipping Way,Paris,49517,US
3212,1606,BILLING,852 Billing Ave,Chicago,40019,JP
3213,1607,SHIPPING,650 Shipping Way,Houston,70307,CA
3214,1607,BILLING,629 Billing Ave,Los Angeles,37354,US
3215,1608,SHIPPING,430 Shipping Way,Toronto,14985,UK
3216,1608,BILLING,613 Billing Ave,Phoenix,66532,US
3217,1609,SHIPPING,548 Shipping Way,London,55226,DE
3218,1609,BILLING,399 Billing Ave,Paris,46044,UK
3219,1610,SHIPPING,305 Shipping Way,New York,47325,UK
3220,1610,BILLING,738 Billing Ave,Tokyo,80170,JP
3221,1611,SHIPPING,460 Shipping Way,New York,47563,CA
3222,1611,BILLING,93 Billing Ave,Houston,55464,DE
3223,1612,SHIPPING,935 Shipping Way,Los Angeles,35793,CA
3224,1612,BILLING,777 Billing Ave,Chicago,25653,JP
3225,1613,SHIPPING,94 Shipping Way,Toronto,41643,JP
3226,1613,BILLING,900 Billing Ave,Los Angeles,59888,CA
3227,1614,SHIPPING,827 Shipping Way,Berlin,12648,JP
3228,1614,BILLING,612 Billing Ave,Chicago,24894,DE
3229,1615,SHIPPING,371 Shipping Way,Paris,35043,CA
3230,1615,BILLING,932 Billing Ave,Chicago,97750,CA
3231,1616,SHIPPING,980 Shipping Way,Paris,72872,UK
3232,1616,BILLING,233 Billing Ave,New York,69285,UK
3233,1617,SHIPPING,113 Shipping Way,Phoenix,22871,UK
3234,1617,BILLING,104 Billing Ave,Phoenix,41231,UK
3235,1618,SHIPPING,346 Shipping Way,Tokyo,24594,US
3236,1618,BILLING,161 Billing Ave,Paris,39831,DE
3237,1619,SHIPPING,850 Shipping Way,Toronto,96666,JP
3238,1619,BILLING,660 Billing Ave,Phoenix,74529,UK
3239,1620,SHIPPING,302 Shipping Way,Chicago,58409,DE
3240,1620,BILLING,900 Billing Ave,Chicago,27541,CA
3241,1621,SHIPPING,323 Shipping Way,Chicago,55840,JP
3242,1621,BILLING,999 Billing Ave,Houston,12396,US
3243,1622,SHIPPING,403 Shipping Way,Chicago,96783,JP
3244,1622,BILLING,318 Billing Ave,Phoenix,69275,US
3245,1623,SHIPPING,862 Shipping Way,Los Angeles,65315,JP
3246,1623,BILLING,982 Billing Ave,Berlin,38911,CA
3247,1624,SHIPPING,332 Shipping Way,Los Angeles,31420,JP
